date,close,high,low,open,volume
2016/6/28,3136.4013,3139.4301,3099.7012,3107.3979,9202463700
2016/6/29,3151.3898,3158.0762,3139.1325,3142.4842,10372366800
2016/6/30,3153.921,3163.7205,3148.1987,3152.8331,7969261700
2016/7/1,3154.2003,3170.2583,3148.2948,3156.932,7174628300
2016/7/4,3204.6962,3210.6016,3134.0233,3136.3852,13331052900
2016/7/5,3207.3827,3216.7029,3197.9956,3199.1572,13022689500
2016/7/6,3216.8035,3217.5158,3183.4511,3197.6249,12489745800
2016/7/7,3209.9542,3220.5404,3190.1235,3206.5507,11859520200
2016/7/8,3192.2804,3204.9283,3183.9594,3199.7542,8973485500
2016/7/11,3203.3298,3235.9623,3197.6255,3199.0383,13852951100
2016/7/12,3273.1823,3273.4738,3200.3034,3201.9062,17253421700
2016/7/13,3282.8681,3300.9912,3271.7752,3274.0202,17519609000
2016/7/14,3276.7637,3281.9503,3259.0653,3277.4816,10752579800
2016/7/15,3276.2775,3285.026,3265.2906,3278.8357,10266502600
2016/7/18,3262.0222,3281.6375,3251.7659,3269.7077,11031251800
2016/7/19,3248.2341,3264.7303,3226.1987,3260.4349,8888686100
2016/7/20,3237.6051,3254.5076,3232.2568,3246.8626,7270125500
2016/7/21,3252.5227,3271.3739,3238.3034,3238.3367,8600482500
2016/7/22,3225.1621,3253.7694,3220.8937,3251.242,8602912800
2016/7/25,3230.885,3243.7902,3218.1419,3220.1658,7020318500
2016/7/26,3269.5882,3269.7457,3228.0075,3228.234,8105108900
2016/7/27,3218.243,3276.5112,3157.4093,3270.0837,16018866500
2016/7/28,3221.1365,3235.7816,3195.2696,3204.4645,11277996400
2016/7/29,3203.9304,3225.4184,3198.6839,3217.1923,8804483700
2016/8/1,3176.8091,3199.9751,3156.7488,3196.425,8700349700
2016/8/2,3189.0529,3189.0529,3165.5422,3173.7576,6216763900
2016/8/3,3193.5073,3197.1573,3173.5356,3179.6842,7286410200
2016/8/4,3201.2888,3201.5539,3170.4189,3190.546,7350437300
2016/8/5,3205.1101,3224.873,3192.8614,3201.3543,7719636600
2016/8/8,3234.1833,3234.4795,3187.2521,3199.5723,8667605100
2016/8/9,3256.9813,3257.3336,3229.1741,3232.603,9106525900
2016/8/10,3243.3409,3261.8609,3242.7509,3255.1822,9043037200
2016/8/11,3233.3604,3274.0261,3232.6127,3239.5583,10104121300
2016/8/12,3294.2337,3294.2337,3231.1366,3231.8065,11625404400
2016/8/15,3393.4239,3417.9147,3302.3776,3303.4688,22054342100
2016/8/16,3378.2451,3418.6884,3372.0206,3403.3839,19638974000
2016/8/17,3373.0476,3394.3887,3356.9244,3377.7713,13884768800
2016/8/18,3364.4851,3394.7912,3349.6879,3369.9472,14238016900
2016/8/19,3365.0197,3374.045,3341.1922,3358.555,11996150800
2016/8/22,3336.7949,3372.8331,3335.4695,3364.681,10795100800
2016/8/23,3341.8298,3359.6477,3324.9603,3332.621,9292451600
2016/8/24,3329.8631,3348.1291,3323.7251,3341.9304,8119142900
2016/8/25,3308.9721,3315.0812,3279.8064,3314.0846,10058915300
2016/8/26,3307.0902,3328.9453,3301.7359,3312.4991,8153069100
2016/8/29,3307.7812,3315.0789,3297.0697,3306.5749,7703633300
2016/8/30,3311.9872,3325.1218,3304.5966,3310.3188,7572598700
2016/8/31,3327.7938,3333.9729,3304.6552,3310.5654,7957080500
2016/9/1,3301.5767,3329.3455,3301.2129,3326.7389,8494721900
2016/9/2,3314.1142,3320.4252,3295.7554,3298.7217,8279180300
2016/9/5,3319.6803,3338.4197,3314.6293,3321.0053,7829247700
2016/9/6,3342.6259,3347.9511,3300.1257,3322.018,9828399800
2016/9/7,3340.8172,3357.3567,3337.7508,3344.0657,10294010600
2016/9/8,3339.564,3343.395,3328.2264,3338.0082,7191615800
2016/9/9,3318.044,3344.951,3318.044,3339.3733,8265703600
2016/9/12,3262.6043,3276.7163,3234.573,3271.8702,12291768200
2016/9/13,3260.333,3269.2224,3246.3857,3265.3373,6718028800
2016/9/14,3238.7299,3254.995,3231.3355,3245.7371,7043269700
2016/9/19,3263.1242,3264.8995,3242.7429,3242.7429,5883108200
2016/9/20,3257.4034,3265.0353,3252.3885,3264.6649,5278420600
2016/9/21,3266.6363,3270.9022,3254.3214,3257.7097,5914297900
2016/9/22,3291.1211,3303.1993,3277.9791,3281.4718,7575354200
2016/9/23,3275.6665,3293.9162,3275.025,3292.2788,5799398600
2016/9/26,3220.2838,3267.6905,3220.2838,3267.6905,7045218600
2016/9/27,3240.7546,3240.7756,3214.4414,3214.8704,5846055000
2016/9/28,3230.8904,3243.647,3227.996,3243.647,4472749800
2016/9/29,3244.3874,3257.7668,3234.8032,3234.857,5545255600
2016/9/30,3253.2848,3260.9405,3239.0364,3240.1775,4497802200
2016/10/10,3293.8689,3294.6409,3258.9584,3265.3644,8051926000
2016/10/11,3306.5573,3308.0042,3292.8775,3296.8672,8771316300
2016/10/12,3300.0099,3302.561,3289.7532,3299.1388,6866978100
2016/10/13,3302.6455,3307.4091,3292.3974,3299.1557,8122419800
2016/10/14,3305.8481,3306.6859,3285.729,3298.734,8231627100
2016/10/17,3277.8787,3309.0097,3271.5413,3305.9635,8611350900
2016/10/18,3321.3324,3321.3324,3272.6815,3272.6815,10286071400
2016/10/19,3316.2407,3332.5201,3309.8313,3323.3038,10116772500
2016/10/20,3318.6044,3324.9031,3312.1741,3317.1792,7923887100
2016/10/21,3327.74,3341.5603,3309.1787,3315.7156,10978517600
2016/10/24,3367.5778,3382.8259,3330.9674,3332.5125,15301434500
2016/10/25,3367.4547,3373.9139,3356.5853,3367.4753,11119169300
2016/10/26,3354.8003,3367.831,3349.5744,3365.1975,9802478600
2016/10/27,3345.695,3352.3545,3335.1332,3351.4603,7762985100
2016/10/28,3340.1262,3370.7485,3337.2888,3347.1438,9313330900
2016/10/31,3336.2778,3340.4695,3317.3279,3332.406,7135286300
2016/11/1,3359.0515,3359.3941,3334.4568,3338.7099,7493819900
2016/11/2,3333.3524,3356.3974,3331.3841,3350.71,9119710400
2016/11/3,3365.085,3379.9889,3324.8378,3326.9045,12622350400
2016/11/4,3354.1749,3377.6394,3348.4263,3362.2055,10406965500
2016/11/7,3356.5916,3362.7416,3342.3122,3353.4441,9987798800
2016/11/8,3371.1177,3383.9174,3361.1292,3367.6974,10314828200
2016/11/9,3353.0547,3373.096,3322.0798,3370.5999,13911005900
2016/11/10,3390.6119,3403.0158,3374.906,3374.906,13470553500
2016/11/11,3417.2211,3422.6715,3382.8925,3387.9481,19878149600
2016/11/14,3430.2482,3452.6159,3408.1392,3409.2241,21324710500
2016/11/15,3429.8697,3434.9216,3415.9948,3428.8663,13456632000
2016/11/16,3429.5921,3435.6366,3419.2435,3432.4336,12980851100
2016/11/17,3436.535,3437.669,3412.8771,3423.4654,12156173100
2016/11/18,3417.4554,3443.1185,3413.2698,3437.4898,11595120500
2016/11/21,3441.1106,3463.1423,3412.0801,3412.6523,14643452900
2016/11/22,3468.3637,3469.2189,3443.2201,3443.2201,16852344600
2016/11/23,3474.7289,3492.9564,3465.7639,3473.8949,16238850400
2016/11/24,3488.7402,3508.1648,3467.0108,3468.8071,14574630100
2016/11/25,3521.2984,3521.3029,3463.9477,3490.0399,15362150600
2016/11/28,3535.0807,3553.3603,3528.3196,3538.6754,20737548300
2016/11/29,3564.0404,3583.7185,3521.3787,3525.9011,23691835600
2016/11/30,3538.001,3567.0689,3527.0231,3557.6357,17856017800
2016/12/1,3565.036,3575.97,3543.245,3543.9555,18017076100
2016/12/2,3528.9547,3562.5497,3516.7881,3559.7711,19635548000
2016/12/5,3469.4073,3496.8838,3457.3433,3473.6876,18085235500
2016/12/6,3459.1533,3477.5901,3456.8067,3466.2417,11552909000
2016/12/7,3475.7473,3475.7473,3445.7561,3458.3687,11434510300
2016/12/8,3470.1426,3484.3402,3466.512,3481.8067,11738392200
2016/12/9,3493.7004,3507.9276,3461.7612,3464.8733,15030330800
2016/12/12,3409.1794,3495.8022,3400.793,3489.2683,18746775100
2016/12/13,3405.0355,3416.2147,3370.5956,3394.2072,12110509700
2016/12/14,3378.9453,3412.2795,3378.2656,3399.4113,12400774400
2016/12/15,3340.4338,3378.0367,3327.1429,3363.8597,11496066000
2016/12/16,3346.0305,3356.2916,3330.4928,3335.3625,9077542200
2016/12/19,3328.9827,3344.8584,3324.9986,3342.3449,8164067800
2016/12/20,3309.0641,3329.1022,3289.2682,3328.2985,8756959200
2016/12/21,3338.536,3342.4761,3313.7451,3313.7451,10825499500
2016/12/22,3335.672,3340.3628,3322.7196,3335.1218,9227724900
2016/12/23,3307.5991,3334.8937,3300.8843,3333.4009,9744471300
2016/12/26,3322.4006,3322.4212,3267.0481,3293.2236,8979398200
2016/12/27,3316.3852,3330.2324,3315.8318,3319.2061,7548635900
2016/12/28,3301.8887,3320.5467,3293.1737,3315.7526,6900043700
2016/12/29,3297.7648,3312.113,3288.0959,3297.036,7008792300
2016/12/30,3310.0808,3313.5497,3295.7513,3302.5993,7174411600
2017/1/3,3342.2272,3345.2629,3313.9534,3313.9534,8656789600
2017/1/4,3368.3117,3369.5658,3338.1527,3340.5576,9005082700
2017/1/5,3367.7892,3373.4119,3361.462,3368.3402,8833635700
2017/1/6,3347.6665,3368.8705,3346.8914,3366.8522,8745911400
2017/1/9,3363.9014,3366.2219,3344.3472,3345.7483,8370794200
2017/1/10,3358.2716,3370.5051,3354.0878,3361.6394,8381916000
2017/1/11,3334.4954,3366.6315,3334.2978,3355.8008,9107143800
2017/1/12,3317.6241,3343.1279,3315.9629,3332.6857,8123913500
2017/1/13,3319.9122,3338.174,3309.3741,3317.9625,8418058900
2017/1/16,3319.4455,3322.7819,3264.2071,3314.1507,15777913500
2017/1/17,3326.3563,3327.3767,3292.2044,3305.6001,6945332800
2017/1/18,3339.3653,3350.9619,3320.4062,3323.3389,7062322700
2017/1/19,3329.2891,3346.4959,3324.6835,3330.9522,6615980800
2017/1/20,3354.8891,3358.4121,3326.374,3326.9773,6530046200
2017/1/23,3364.0808,3378.7388,3355.8475,3359.0543,7555749800
2017/1/24,3364.4509,3371.32,3355.899,3363.1374,6619422600
2017/1/25,3375.9042,3376.4415,3357.2183,3361.6561,5837693100
2017/1/26,3387.9606,3395.8848,3378.2609,3378.2609,6531664700
2017/2/3,3364.4923,3392.4773,3362.5653,3390.9315,5518886100
2017/2/6,3373.2051,3381.3348,3358.7516,3368.1081,6852136000
2017/2/7,3365.6849,3376.7099,3354.6251,3371.7695,6375446200
2017/2/8,3383.2878,3383.6859,3347.4302,3361.7811,7540287900
2017/2/9,3396.2924,3406.5888,3379.7872,3381.8992,9755851500
2017/2/10,3413.4868,3422.3256,3398.0295,3398.3173,12376872000
2017/2/13,3436.275,3439.5432,3416.8746,3416.9168,12014453800
2017/2/14,3435.8042,3440.6748,3424.4028,3438.511,9480946500
2017/2/15,3421.7131,3448.0322,3417.0811,3435.3882,12764333800
2017/2/16,3440.9331,3440.9331,3418.3514,3421.8299,10827696200
2017/2/17,3421.4419,3457.5562,3419.6143,3443.6166,11460003600
2017/2/20,3471.3926,3472.6035,3421.6434,3421.6434,13262886200
2017/2/21,3482.823,3490.0855,3472.017,3475.0584,11484200900
2017/2/22,3489.7567,3489.946,3473.524,3483.2008,10281599400
2017/2/23,3473.3236,3492.9616,3460.118,3487.5745,9953633000
2017/2/24,3473.8517,3473.8517,3455.2514,3468.9588,9553513300
2017/2/27,3446.2228,3472.8356,3441.3938,3471.1319,9867216000
2017/2/28,3452.8103,3460.9089,3441.3589,3445.0274,7521526000
2017/3/1,3458.4376,3472.6962,3449.109,3452.2058,10326035400
2017/3/2,3435.0963,3468.471,3434.001,3463.4829,8989807700
2017/3/3,3427.8628,3428.8824,3412.8312,3424.6627,8099465200
2017/3/6,3446.484,3449.0342,3425.9041,3427.2533,8307088200
2017/3/7,3453.9565,3454.0386,3440.0574,3446.1628,8033472000
2017/3/8,3448.7313,3457.0351,3441.2575,3452.2006,7958769000
2017/3/9,3426.9438,3443.0455,3414.6782,3442.8953,8457038100
2017/3/10,3427.8916,3436.2388,3423.9369,3423.9776,7001619900
2017/3/13,3458.098,3458.098,3412.6879,3425.6723,9168412400
2017/3/14,3456.6934,3465.3915,3448.9034,3456.6584,7707796300
2017/3/15,3463.6436,3463.9191,3445.2676,3452.2139,7910495400
2017/3/16,3481.5066,3492.1267,3472.2694,3472.2694,10633391300
2017/3/17,3445.8051,3488.4969,3441.4685,3485.3114,10375556000
2017/3/20,3449.6126,3454.063,3429.8254,3449.0515,8873432200
2017/3/21,3466.3468,3466.7026,3445.6416,3449.7696,8770785500
2017/3/22,3450.0502,3464.3328,3433.4994,3450.7544,10493589400
2017/3/23,3461.9782,3470.8164,3435.6912,3452.4056,9431806200
2017/3/24,3489.5997,3499.3179,3461.1108,3464.1966,12564583300
2017/3/27,3478.0385,3505.9789,3474.5206,3488.7647,10701537700
2017/3/28,3469.8093,3482.2923,3461.4678,3480.249,8419482000
2017/3/29,3465.1933,3483.0571,3455.5529,3472.9665,10485170600
2017/3/30,3436.758,3467.3049,3422.366,3461.6159,11637692200
2017/3/31,3456.0455,3456.3051,3430.8197,3434.8222,9157749100
2017/4/5,3503.8932,3504.5379,3475.1486,3476.4231,14339901700
2017/4/6,3514.0469,3517.7779,3495.7246,3507.9879,13676700400
2017/4/7,3517.4634,3526.815,3506.3885,3514.4521,14029320400
2017/4/10,3505.1392,3522.7955,3502.0826,3519.4597,14188738000
2017/4/11,3517.328,3520.1315,3466.139,3503.8294,16594583200
2017/4/12,3509.4387,3523.0975,3497.9991,3514.5723,18182453700
2017/4/13,3514.5662,3518.4385,3496.5699,3500.2838,12998181300
2017/4/14,3486.5045,3517.4664,3476.9468,3516.8103,13547407800
2017/4/17,3479.9417,3480.5696,3453.6759,3475.7381,11716496100
2017/4/18,3462.7429,3489.0845,3462.6297,3474.8892,11092782300
2017/4/19,3445.8761,3459.3524,3418.514,3452.9904,12134926400
2017/4/20,3461.5481,3465.6088,3440.7151,3444.5225,11418420800
2017/4/21,3466.7865,3475.5622,3449.5421,3461.389,10441911000
2017/4/24,3431.2587,3458.2279,3403.9792,3458.2279,11466079100
2017/4/25,3440.9743,3449.6716,3422.6521,3427.7322,9407214800
2017/4/26,3445.1832,3466.5651,3439.1505,3440.2526,11194002900
2017/4/27,3446.7202,3449.2723,3399.5392,3435.1017,12329842500
2017/4/28,3439.753,3439.904,3417.2375,3439.5735,10163235100
2017/5/2,3426.5766,3436.3064,3418.6652,3427.9169,9279746200
2017/5/3,3413.1282,3432.2248,3403.0782,3421.7586,9166962400
2017/5/4,3404.3864,3421.3953,3391.277,3404.9379,10348207500
2017/5/5,3382.5502,3395.4532,3366.5568,3393.4831,10989533300
2017/5/8,3358.8125,3374.1571,3339.5743,3369.1084,12374928700
2017/5/9,3352.5324,3358.0463,3327.5901,3342.5981,7677166800
2017/5/10,3337.7007,3369.4345,3336.003,3350.6502,9208262800
2017/5/11,3356.6459,3359.6003,3312.8921,3322.9455,10925289000
2017/5/12,3385.3787,3387.2677,3349.1671,3350.9371,9338646600
2017/5/15,3399.1937,3406.581,3391.5881,3391.5881,8297761100
2017/5/16,3428.6491,3428.8531,3373.552,3390.925,10524241600
2017/5/17,3409.9656,3433.9695,3408.1541,3423.19,9973683700
2017/5/18,3398.1127,3409.9319,3383.935,3387.6655,8575958900
2017/5/19,3403.8492,3405.9448,3392.3776,3395.2318,7147352500
2017/5/22,3411.2387,3424.1776,3391.1748,3400.5882,9253955900
2017/5/23,3424.194,3434.7662,3401.5338,3405.0254,11691103300
2017/5/24,3424.1669,3424.1669,3383.8922,3409.7169,8355316100
2017/5/25,3485.6581,3490.4176,3413.2246,3414.3992,13072163100
2017/5/26,3480.4345,3498.3148,3473.04,3479.6206,10324115300
2017/5/31,3492.8845,3515.0812,3474.9215,3495.073,10482974400
2017/6/1,3497.7382,3499.8142,3476.4283,3485.2223,10312772400
2017/6/2,3486.5074,3498.1189,3470.2017,3491.5893,8266801000
2017/6/5,3468.7538,3484.1244,3462.3144,3480.1692,7973815200
2017/6/6,3492.8816,3492.8816,3460.4534,3464.3765,6408938800
2017/6/7,3533.8718,3537.0947,3491.1328,3493.8846,10441996800
2017/6/8,3560.9786,3562.2724,3528.179,3531.2419,9022490500
2017/6/9,3576.1703,3590.8872,3560.6336,3561.2411,10118826500
2017/6/12,3574.3894,3603.6901,3565.9012,3570.2191,9038116700
2017/6/13,3582.2674,3584.4094,3559.2134,3569.1594,7517713800
2017/6/14,3535.2987,3571.2483,3530.274,3571.2483,8381078300
2017/6/15,3528.7926,3542.2796,3508.9461,3530.7465,8263253500
2017/6/16,3518.7611,3536.1401,3514.3892,3522.9745,7645270700
2017/6/19,3553.6653,3554.91,3520.0602,3520.0602,7979714100
2017/6/20,3546.494,3563.6964,3539.5149,3560.7871,8050955900
2017/6/21,3587.955,3587.9863,3545.5666,3567.1256,8785982400
2017/6/22,3590.3425,3635.5273,3581.3375,3583.5583,13552698700
2017/6/23,3622.8831,3623.2352,3569.3225,3583.4359,10512913400
2017/6/26,3668.0919,3671.9435,3627.0208,3627.0208,13463799500
2017/6/27,3674.7152,3676.5328,3648.7635,3665.5775,9755870200
2017/6/28,3646.1666,3672.1887,3644.0268,3664.1629,9792085800
2017/6/29,3668.8279,3669.1345,3644.7331,3649.2525,8558949800
2017/6/30,3666.7977,3669.7584,3646.2272,3654.7348,8151002800
2017/7/3,3650.8463,3667.5957,3633.7825,3667.2316,8882086000
2017/7/4,3619.9841,3646.8455,3611.6911,3646.828,9507141300
2017/7/5,3659.6795,3660.7291,3610.4586,3611.8984,8823242500
2017/7/6,3660.0967,3666.7745,3629.56,3654.5576,10237924500
2017/7/7,3655.9293,3657.1131,3631.8702,3647.6416,10373549700
2017/7/10,3653.6868,3667.8455,3641.5277,3647.9379,12059191000
2017/7/11,3670.8086,3701.2087,3645.9946,3646.8783,11876082600
2017/7/12,3658.8236,3691.5814,3640.5893,3672.6328,12228779200
2017/7/13,3686.9205,3690.4832,3652.5658,3656.3502,12566954900
2017/7/14,3703.094,3703.094,3672.7425,3682.6153,10551400500
2017/7/17,3663.5575,3716.47,3621.3652,3700.6179,17882160000
2017/7/18,3667.1807,3667.5408,3622.0414,3648.4942,12462205600
2017/7/19,3729.7466,3731.0468,3658.2035,3660.8665,18247778700
2017/7/20,3747.8843,3750.1938,3723.0689,3725.1436,14241003900
2017/7/21,3728.5976,3751.6947,3722.0656,3738.1847,11794122600
2017/7/24,3743.4686,3755.1902,3719.8488,3724.3778,13486872200
2017/7/25,3719.559,3752.1559,3713.2766,3742.6405,12167205900
2017/7/26,3705.3884,3738.5316,3684.1819,3722.8761,13632521000
2017/7/27,3712.1947,3716.6888,3672.4971,3700.8558,14500290400
2017/7/28,3721.8914,3725.5378,3696.7776,3703.4895,11141139200
2017/7/31,3737.8732,3746.5207,3713.655,3722.4282,14842903900
2017/8/1,3770.3828,3770.4043,3737.0954,3738.7364,15254653900
2017/8/2,3760.8525,3784.3511,3759.2764,3768.1938,17229338300
2017/8/3,3727.8264,3766.3452,3718.4351,3755.1081,14615394400
2017/8/4,3707.5796,3738.7312,3707.003,3724.7225,15747006000
2017/8/7,3726.7948,3730.7774,3689.9552,3701.2161,12423153000
2017/8/8,3732.2129,3737.3344,3718.8116,3724.3287,13724192800
2017/8/9,3731.044,3738.999,3713.5668,3728.0319,12467998900
2017/8/10,3715.9208,3746.8614,3688.1766,3724.962,13008512800
2017/8/11,3647.3503,3700.4944,3645.0945,3687.9314,15038742100
2017/8/14,3694.6831,3698.3663,3651.3754,3651.3754,11530845100
2017/8/15,3706.0566,3719.2931,3692.2802,3695.78,10644485700
2017/8/16,3701.4207,3707.144,3679.7338,3701.1337,10413414100
2017/8/17,3721.277,3722.6239,3704.4126,3707.0668,10865625100
2017/8/18,3724.6748,3733.4914,3700.4112,3707.1891,9656170500
2017/8/21,3740.9941,3744.2631,3728.6157,3731.8399,10031307300
2017/8/22,3752.298,3758.2924,3734.5556,3745.7543,10029285600
2017/8/23,3756.0884,3772.4568,3741.7204,3747.6108,10496157300
2017/8/24,3734.6458,3765.7082,3729.0876,3755.8902,8994737200
2017/8/25,3795.7544,3795.9693,3736.2916,3736.2916,12994090000
2017/8/28,3842.7119,3866.9422,3805.6567,3805.6567,18557632500
2017/8/29,3834.5376,3847.9303,3825.7597,3839.1779,12822707000
2017/8/30,3834.3005,3854.7062,3827.8607,3834.2682,14135285700
2017/8/31,3822.0928,3840.199,3800.8861,3835.8394,13294493500
2017/9/1,3830.5383,3843.6176,3818.1586,3825.3392,15864551100
2017/9/4,3845.6163,3847.0906,3813.5537,3828.5447,14956632000
2017/9/5,3857.0464,3865.2938,3841.9514,3845.5451,12496415500
2017/9/6,3849.4499,3858.2481,3831.3835,3846.7471,13139872300
2017/9/7,3829.8713,3858.1617,3828.835,3851.688,12388418100
2017/9/8,3825.9895,3843.0186,3813.9833,3830.0707,10603650400
2017/9/11,3825.6453,3850.7409,3817.5108,3828.3422,12388399700
2017/9/12,3837.9341,3849.3885,3822.0037,3832.2422,14419024200
2017/9/13,3842.6061,3847.7841,3822.9441,3835.5493,9541078500
2017/9/14,3829.9554,3854.4931,3820.0876,3843.572,11535858300
2017/9/15,3831.2965,3843.297,3818.5234,3826.1448,12242700600
2017/9/18,3843.1428,3862.3589,3832.9626,3832.9626,11793440500
2017/9/19,3832.1161,3857.303,3820.2885,3849.8794,11243298700
2017/9/20,3842.4353,3850.9426,3827.8858,3830.1549,10112954200
2017/9/21,3837.8176,3860.7977,3837.384,3843.2577,11109819200
2017/9/22,3837.7304,3842.252,3816.8225,3826.4589,10061980200
2017/9/25,3817.7915,3835.3894,3811.1192,3829.219,10394897600
2017/9/26,3820.7816,3821.6928,3808.3827,3810.3333,8186940700
2017/9/27,3821.2,3832.566,3818.8147,3818.9646,8565581100
2017/9/28,3822.5386,3827.3308,3813.7532,3821.5904,9354406900
2017/9/29,3836.5013,3852.2236,3825.2021,3825.2021,9330602800
2017/10/9,3882.2076,3918.8391,3876.0322,3910.1149,13553585100
2017/10/10,3889.8637,3900.7418,3855.4666,3883.0037,11253258600
2017/10/11,3902.6868,3913.0695,3885.497,3886.8184,10441815100
2017/10/12,3912.9536,3917.4435,3897.5472,3902.0156,9434092100
2017/10/13,3921.0017,3927.1744,3908.8885,3912.975,9014206800
2017/10/16,3913.4462,3947.4239,3913.3224,3926.2754,12135503300
2017/10/17,3913.0688,3924.6141,3900.4758,3910.7894,8224122700
2017/10/18,3944.1626,3944.4106,3914.8152,3914.8152,10096984100
2017/10/19,3931.2495,3944.0349,3923.6455,3940.5831,10652725200
2017/10/20,3926.852,3928.9607,3910.1974,3918.5265,7298018000
2017/10/23,3930.7981,3936.2729,3920.6562,3930.8914,8148498000
2017/10/24,3959.3953,3959.4951,3922.0288,3926.2299,9305815400
2017/10/25,3976.949,3978.0893,3954.0011,3958.1669,8820545800
2017/10/26,3993.5752,4013.5988,3973.5535,3980.0479,12989546500
2017/10/27,4021.9676,4024.4645,3991.354,3992.5539,12667284600
2017/10/30,4009.7218,4033.3394,3960.2698,4022.1641,15738760300
2017/10/31,4006.7179,4009.2828,3983.2565,3995.3935,10917877900
2017/11/1,3996.6221,4032.4581,3991.3235,4007.9116,13041738000
2017/11/2,3997.1343,3999.2262,3971.3761,3994.0946,12610057900
2017/11/3,3992.6979,3999.3373,3963.0263,3992.3496,12940443900
2017/11/6,4020.8896,4021.6382,3975.4069,3989.1824,12208115900
2017/11/7,4054.2465,4064.2178,4021.3639,4022.4018,15211666300
2017/11/8,4048.0057,4089.1457,4040.5772,4051.4935,15082771900
2017/11/9,4075.8998,4076.6102,4038.4004,4043.0663,12105633500
2017/11/10,4111.9112,4116.7142,4067.657,4070.2763,14181716500
2017/11/13,4128.0733,4137.6455,4115.5507,4115.5507,15144630900
2017/11/14,4099.351,4133.5462,4086.8903,4129.2736,14323693600
2017/11/15,4073.6696,4102.8071,4055.7167,4084.2131,12063569600
2017/11/16,4105.0122,4107.617,4062.2734,4063.4943,12138441400
2017/11/17,4120.8508,4122.3756,4081.3723,4094.0787,19178411900
2017/11/20,4143.8334,4144.5144,4060.9636,4093.734,13744725800
2017/11/21,4217.7015,4220.2636,4129.9783,4131.8482,18035082100
2017/11/22,4227.5666,4260.6395,4191.145,4228.3721,18647700300
2017/11/23,4102.3966,4214.1895,4086.9018,4213.3781,17814722800
2017/11/24,4104.2034,4116.5942,4057.4894,4089.4723,13085804000
2017/11/27,4049.9475,4088.9318,4037.1457,4088.9318,14345526800
2017/11/28,4055.8235,4056.4753,4010.2955,4034.2057,10205809500
2017/11/29,4053.7529,4069.2418,4004.687,4061.3545,12455364200
2017/11/30,4006.0993,4052.797,3988.0018,4034.0091,10798334500
2017/12/1,3998.1365,4027.1064,3984.3776,4003.5604,9738691300
2017/12/4,4018.8571,4032.9859,3982.3182,3989.0466,10264721900
2017/12/5,4040.1704,4045.9331,4006.5432,4007.9361,15408707600
2017/12/6,4015.8211,4031.7533,3964.8087,4027.1231,10928620500
2017/12/7,3971.0569,4017.9465,3955.9939,4003.5826,9025404500
2017/12/8,4003.3792,4014.1387,3955.44,3962.8288,8928286100
2017/12/11,4069.4997,4069.4997,4005.2687,4006.8784,9714894600
2017/12/12,4016.0163,4070.1503,4015.4546,4068.5053,8433871800
2017/12/13,4050.0927,4052.6878,4004.7436,4013.8319,7754613100
2017/12/14,4026.1516,4057.6245,4013.8546,4050.9028,8076886200
2017/12/15,3980.8558,4020.2668,3974.9277,4018.7313,8904438900
2017/12/18,3985.2914,4008.0688,3967.9343,3983.2965,7785337500
2017/12/19,4035.3294,4035.6296,3985.8233,3985.8233,7752898500
2017/12/20,4030.4898,4044.8485,4015.6285,4036.019,9060450300
2017/12/21,4067.8485,4080.781,4014.6526,4023.076,9683608900
2017/12/22,4054.5984,4076.8028,4048.4913,4064.9131,7347368400
2017/12/25,4041.5401,4086.9342,4026.4496,4057.4173,9192696200
2017/12/26,4053.6224,4056.8554,4015.2996,4040.6173,9111879000
2017/12/27,3991.2075,4047.7366,3986.7385,4045.2793,10515357700
2017/12/28,4018.8974,4036.6975,3980.2358,3992.997,11854288600
2017/12/29,4030.8549,4043.14,4012.8749,4022.8826,9048668300
2018/1/2,4087.4012,4087.7789,4045.2086,4045.2086,14693543500
2018/1/3,4111.3925,4140.0543,4088.7302,4091.4607,15185221800
2018/1/4,4128.8119,4137.642,4105.8858,4114.1213,13454379400
2018/1/5,4138.7505,4151.2818,4123.2817,4133.3439,14900987200
2018/1/8,4160.1595,4166.3182,4127.3081,4140.8545,17387766600
2018/1/9,4189.2977,4191.2843,4153.5021,4157.5394,13903429400
2018/1/10,4207.8132,4211.0549,4175.1355,4187.2044,15112166600
2018/1/11,4205.5863,4211.799,4181.9572,4197.1136,12157853900
2018/1/12,4225.001,4227.3923,4199.0251,4205.1444,11135479400
2018/1/15,4225.2393,4262.9314,4216.3585,4229.8357,17090789700
2018/1/16,4258.473,4260.2118,4213.1275,4215.6247,16149496300
2018/1/17,4248.1164,4283.3449,4230.5367,4261.7833,21431103200
2018/1/18,4271.4168,4292.6372,4246.684,4259.375,17203284600
2018/1/19,4285.395,4316.5714,4269.6167,4281.9371,20949057000
2018/1/22,4336.5974,4338.4832,4275.8977,4276.4811,17464319500
2018/1/23,4382.6129,4383.5722,4346.7925,4346.8885,20186758500
2018/1/24,4389.8853,4397.8196,4349.0865,4389.4547,21981888900
2018/1/25,4365.0794,4392.1963,4336.2386,4381.9768,19537495000
2018/1/26,4381.2996,4403.3375,4351.4871,4352.2211,17722723700
2018/1/29,4302.0181,4395.9053,4287.1124,4387.0577,19110035400
2018/1/30,4256.1021,4308.5115,4251.5706,4286.6834,13903473000
